Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Notting Hill Apartment Blocks,dynamic,Notting Hill Apartment Blocks,
,,NOTTING HILL APARTMENT DECKS,grouping,NOTTING HILL APARTMENT DECKS,
,,Notting Hill Apartment Decks - A37-A52 ,dynamic,A37-A52 ,Notting Hill Apartment Decks
,,Notting Hill Apartment Decks - B37-B52,dynamic,B37-B52,Notting Hill Apartment Decks
,,Corsair Bay Apartment Blocks,dynamic,Corsair Bay Apartment Blocks,
,,CORSAIR BAY APARTMENT DECKS,grouping,CORSAIR BAY APARTMENT DECKS,
,,Corsair Bay Apartment Decks - A79-A90,dynamic,A79-A90,Corsair Bay Apartment Decks
,,Corsair Bay Apartment Decks - B79-B90,dynamic,B79-B90,Corsair Bay Apartment Decks
,,Corsair Bay Apartment Decks - C79-C90,dynamic,C79-C90,Corsair Bay Apartment Decks
,,Waitahuna Apartment Blocks,dynamic,Waitahuna Apartment Blocks,
,,WAITAHUNA APARTMENT DECKS,grouping,WAITAHUNA APARTMENT DECKS,
,,Waitahuna Apartment Decks - C67-C78,dynamic,C67-C78,Waitahuna Apartment Decks
,,Waitahuna Apartment Decks - B67-B78,dynamic,B67-B78,Waitahuna Apartment Decks
,,Waitahuna Apartment Decks - A67-A78,dynamic,A67-A78,Waitahuna Apartment Decks
,,Oriental Bay Apartment Blocks,dynamic,Oriental Bay Apartment Blocks,
,,ORIENTAL BAY APARTMENT DECKS,grouping,ORIENTAL BAY APARTMENT DECKS,
,,Oriental Bay Apartment Decks - C53-C66 ,dynamic,C53-C66 ,Oriental Bay Apartment Decks
,,Oriental Bay Apartment Decks - B53-B66,dynamic,B53-B66,Oriental Bay Apartment Decks
,,Oriental Bay Apartment Decks - A53-A66,dynamic,A53-A66,Oriental Bay Apartment Decks
,,Townhouses,dynamic,Townhouses,
,,Serviced Apartments ,dynamic,Serviced Apartments ,
,,RECEPTION & PORTICO,grouping,RECEPTION & PORTICO,
,,Reception & Portico,,Reception & Portico,
,,Magnolia Apartment Blocks,dynamic,Magnolia Apartment Blocks,
,,MAGNOLIA APARTMENT DECKS,grouping,MAGNOLIA APARTMENT DECKS,
,,Magnolia Apartment Decks - C101-C112,dynamic,C101-C112,Magnolia Apartment Decks
,,Magnolia Apartment Decks - B101-B112 ,dynamic,B101-B112 ,Magnolia Apartment Decks
,,Magnolia Apartment Decks - A101-A112,dynamic,A101-A112,Magnolia Apartment Decks
,,Magnolia Apartment Decks - C91-C100,dynamic,C91-C100,Magnolia Apartment Decks
,,Magnolia Apartment Decks - B91-B100,dynamic,B91-B100,Magnolia Apartment Decks
,,Magnolia Apartment Decks - A91-A100,dynamic,A91-A100,Magnolia Apartment Decks
,Columns,,,,
,,Exterior Inspections - Common Areas,,Exterior Inspections - Common Areas,
,,Exterior Inspections - Roof,,Exterior Inspections - Roof,
,,Plaster Finish - Is the plaster clean?,,Is the plaster clean,
,,Plaster Finish - Are there any cracks to the plaster?,,Are there any cracks to the plaster,
,,Plaster Finish - Is there any separation to Soffits or Windows Jamb lines?,,Is there any separation to Soffits or Windows Jamb lines,
,,Plaster Finish - Paint condition?,,Paint condition,
,,"Plaster Finish - Gutter, fascia, and Fascia Faces Clean?",,"Gutter, fascia, and Fascia Faces Clean",
