"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Lightbox Stage 1 - Overall Progress"
,"Scope",,
,"Rows"
,,"Lightbox Stage 1","dynamic","lightbox stage 1"
,"Columns"
,,"Outside Gridline A",,"outside gridline a","lightbox stage 1"
,,"Gridline 3, Outside Grid A",,"gridline 3, outside grid a","lightbox stage 1"
,,"Gridline 3, A-H",,"lightbox stage 1","gridline 3, a-h"
,,"Gridline 3",,"lightbox stage 1","gridline 3"
,,"Gridline 4-5",,"lightbox stage 1","gridline 4-5"
,,"Gridline 3, H-J",,"gridline 3, h-j","lightbox stage 1"
,,"Gridline 3, J-Q",,"gridline 3, j-q","lightbox stage 1"
,,"Gridline 3, Q-R",,"gridline 3, q-r","lightbox stage 1"
,,"Gridline 3, R-Y",,"gridline 3, r-y","lightbox stage 1"

"Lightbox Stage 2 - Overall Progress"
,"Scope",,
,"Rows"
,,"Lightbox Stage 2","dynamic","lightbox stage 2"
,"Columns"
,,"Second Floor - Unit 3",,"unit 3","second floor"
,,"Second Floor - Unit 5",,"second floor","unit 5"
,,"Second Floor - Unit 6",,"unit 6","second floor"
,,"Second Floor - Unit 10",,"unit 10","second floor"
,,"Second Floor - Unit 11",,"second floor","unit 11"
,,"Second Floor - Unit 13",,"unit 13","second floor"
,,"Second Floor - Unit 16",,"unit 16","second floor"
,,"Second Floor - Unit 19",,"second floor","unit 19"
,,"Second Floor - Unit 20",,"unit 20","second floor"

