"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"QA Progress"
,"Scope",,
,"Rows"
,,"North - Whitmore Street Shop Front - Ground Floor","dynamic","north - whitmore street shop front","ground floor"
,,"North - Whitmore Street Shop Front - Mezzanine Level","dynamic","north - whitmore street shop front","mezzanine level"
,,"South - Balance Street Shop Front - Ground Floor","dynamic","ground floor","south - balance street shop front"
,,"South - Balance Street Shop Front - Mezzanine Level","dynamic","south - balance street shop front","mezzanine level"
,,"West - Featherston Street Shop Front - Ground Floor","dynamic","ground floor","west - featherston street shop front"
,,"West - Featherston Street Shop Front - Mezzanine Level","dynamic","mezzanine level","west - featherston street shop front"
,,"East - Waterloo Quay Shop Front - Ground Floor","dynamic","east - waterloo quay shop front","ground floor"
,,"East - Waterloo Quay Shop Front - Mezzanine Level","dynamic","east - waterloo quay shop front","mezzanine level"
,"Columns"
,,"1. Hardware installed as per PS1",,"1. hardware installed as per ps1"
,,"2. Structural Glazed Frames installed as per PS1",,"2. structural glazed frames installed as per ps1"
,,"3. Silicone Joints",,"3. silicone joints"
,,"4. Silicone joints completed",,"4. silicone joints completed"
,,"5. Trade clean",,"5. trade clean"

