Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
QA Progress,,,,,
,Scope,,,,
,Rows,,,,
,,North - Whitmore Street Shop Front - Ground Floor,dynamic,North - Whitmore Street Shop Front,Ground Floor
,,North - Whitmore Street Shop Front - Mezzanine Level,dynamic,North - Whitmore Street Shop Front,Mezzanine Level
,,South - Balance Street Shop Front - Ground Floor,dynamic,South - Balance Street Shop Front,Ground Floor
,,South - Balance Street Shop Front - Mezzanine Level,dynamic,South - Balance Street Shop Front,Mezzanine Level
,,West - Featherston Street Shop Front - Ground Floor,dynamic,West - Featherston Street Shop Front,Ground Floor
,,West - Featherston Street Shop Front - Mezzanine Level,dynamic,West - Featherston Street Shop Front,Mezzanine Level
,,East - Waterloo Quay Shop Front - Ground Floor,dynamic,East - Waterloo Quay Shop Front,Ground Floor
,,East - Waterloo Quay Shop Front - Mezzanine Level,dynamic,East - Waterloo Quay Shop Front,Mezzanine Level
,Columns,,,,
,,Hardware installed as per PS1,,Hardware installed as per PS1,
,,Structural Glazed Frames installed as per PS1,,Structural Glazed Frames installed as per PS1,
,,Silicone to vertical gaps behind frames & downpipe,,Silicone to vertical gaps behind frames & downpipe,
,,Silicone to horizontal gaps between glass,,Silicone to horizontal gaps between glass,
,,Trade clean,,Trade clean,
