"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Overall Progress"
,"Scope",,
,"Rows"
,,"Level 1","grouping","level 1"
,,"APT 101",,"level 1","apt 101"
,,"APT 102",,"apt 102","level 1"
,,"APT 103",,"apt 103","level 1"
,,"APT 104",,"level 1","apt 104"
,,"APT 105",,"level 1","apt 105"
,,"APT 106",,"apt 106","level 1"
,,"APT 107",,"apt 107","level 1"
,,"APT 108",,"level 1","apt 108"
,,"APT 109",,"level 1","apt 109"
,,"APT 110",,"apt 110","level 1"
,,"APT 111",,"level 1","apt 111"
,,"APT 112",,"level 1","apt 112"
,,"Level 2","grouping","level 2"
,,"APT 201",,"apt 201","level 2"
,,"APT 202",,"apt 202","level 2"
,,"APT 203",,"level 2","apt 203"
,,"APT 204",,"apt 204","level 2"
,,"APT 205",,"apt 205","level 2"
,,"APT 206",,"apt 206","level 2"
,,"APT 207",,"level 2","apt 207"
,,"APT 208",,"apt 208","level 2"
,,"APT 209",,"apt 209","level 2"
,,"APT 210",,"level 2","apt 210"
,,"APT 211",,"apt 211","level 2"
,,"APT 212",,"apt 212","level 2"
,,"Level 3","grouping","level 3"
,,"APT 301",,"apt 301","level 3"
,,"APT 302",,"apt 302","level 3"
,,"APT 303",,"apt 303","level 3"
,,"APT 304",,"apt 304","level 3"
,,"APT 305",,"apt 305","level 3"
,,"APT 306",,"apt 306","level 3"
,,"APT 307",,"apt 307","level 3"
,,"APT 308",,"apt 308","level 3"
,,"APT 309",,"apt 309","level 3"
,,"APT 310",,"apt 310","level 3"
,,"APT 311",,"apt 311","level 3"
,,"APT 312",,"apt 312","level 3"
,,"Level 4","grouping","level 4"
,,"APT 401",,"level 4","apt 401"
,,"APT 402",,"level 4","apt 402"
,,"APT 403",,"level 4","apt 403"
,,"APT 404",,"level 4","apt 404"
,,"APT 405",,"level 4","apt 405"
,,"APT 406",,"level 4","apt 406"
,,"APT 407",,"level 4","apt 407"
,,"APT 408",,"level 4","apt 408"
,,"APT 409",,"level 4","apt 409"
,,"APT 410",,"level 4","apt 410"
,,"APT 411",,"level 4","apt 411"
,,"APT 412",,"level 4","apt 412"
,,"Level 5","grouping","level 5"
,,"APT 501",,"level 5","apt 501"
,,"APT 502",,"level 5","apt 502"
,,"APT 503",,"apt 503","level 5"
,,"APT 504",,"level 5","apt 504"
,,"APT 505",,"level 5","apt 505"
,,"APT 506",,"level 5","apt 506"
,,"APT 507",,"apt 507","level 5"
,,"APT 508",,"level 5","apt 508"
,,"APT 509",,"level 5","apt 509"
,,"APT 510",,"apt 510","level 5"
,,"APT 511",,"level 5","apt 511"
,,"APT 512",,"level 5","apt 512"
,,"Level 6","grouping","level 6"
,,"APT 601",,"apt 601","level 6"
,,"APT 602",,"apt 602","level 6"
,,"APT 603",,"level 6","apt 603"
,,"APT 604",,"level 6","apt 604"
,,"APT 605",,"apt 605","level 6"
,,"APT 606",,"apt 606","level 6"
,,"APT 607",,"level 6","apt 607"
,,"APT 608",,"level 6","apt 608"
,,"APT 609",,"apt 609","level 6"
,,"APT 610",,"level 6","apt 610"
,,"APT 611",,"level 6","apt 611"
,,"APT 612",,"apt 612","level 6"
,,"Level 7","grouping","level 7"
,,"APT 701",,"apt 701","level 7"
,,"APT 702",,"level 7","apt 702"
,,"APT 703",,"apt 703","level 7"
,,"APT 704",,"apt 704","level 7"
,,"APT 705",,"apt 705","level 7"
,,"APT 706",,"level 7","apt 706"
,,"APT 707",,"apt 707","level 7"
,,"APT 708",,"apt 708","level 7"
,,"APT 709",,"apt 709","level 7"
,,"APT 710",,"apt 710","level 7"
,,"APT 711",,"apt 711","level 7"
,,"APT 712",,"apt 712","level 7"
,,"Level 8","grouping","level 8"
,,"Common Area",,"level 8","common area"
,,"APT 801",,"level 8","apt 801"
,,"APT 802",,"level 8","apt 802"
,,"APT 803",,"level 8","apt 803"
,,"APT 804",,"level 8","apt 804"
,,"APT 805",,"level 8","apt 805"
,,"APT 806",,"level 8","apt 806"
,,"APT 807",,"level 8","apt 807"
