,,"A304",,"a304","building a","plastering & internal hebel","level 3"
,,"A305",,"a305","building a","plastering & internal hebel","level 3"
,,"A306",,"a306","building a","plastering & internal hebel","level 3"
,,"A307",,"a307","building a","plastering & internal hebel","level 3"
,,"A308",,"building a","plastering & internal hebel","a308","level 3"
,,"A309",,"building a","plastering & internal hebel","a309","level 3"
,,"A310",,"a310","building a","plastering & internal hebel","level 3"
,,"Building A - Level 4","grouping","building a - level 4"
,,"Corridor",,"level 4","corridor","building a","plastering & internal hebel"
,,"A401",,"a401","level 4","building a","plastering & internal hebel"
,,"A402",,"level 4","a402","building a","plastering & internal hebel"
,,"A403",,"level 4","a403","building a","plastering & internal hebel"
,,"A404",,"level 4","a404","building a","plastering & internal hebel"
,,"A405",,"level 4","a405","building a","plastering & internal hebel"
,,"A406",,"level 4","a406","building a","plastering & internal hebel"
,,"A407",,"level 4","building a","plastering & internal hebel","a407"
,,"A408",,"level 4","building a","plastering & internal hebel","a408"
,,"A409",,"a409","level 4","building a","plastering & internal hebel"
,,"A410",,"level 4","building a","plastering & internal hebel","a410"
,,"BUILDING B","grouping","building b"
,,"Building B - Ground floor","grouping","building b - ground floor"
,,"Corridor",,"ground floor","corridor","plastering & internal hebel","building b"
,,"BG01",,"bg01","ground floor","plastering & internal hebel","building b"
,,"BG02",,"ground floor","bg02","plastering & internal hebel","building b"
,,"BG03",,"ground floor","plastering & internal hebel","bg03","building b"
,,"BG04",,"ground floor","plastering & internal hebel","building b","bg04"
,,"BG05",,"ground floor","bg05","plastering & internal hebel","building b"
,,"BG06",,"ground floor","bg06","plastering & internal hebel","building b"
,,"BG07",,"ground floor","bg07","plastering & internal hebel","building b"
,,"BG08",,"ground floor","bg08","plastering & internal hebel","building b"
,,"BG09",,"bg09","ground floor","plastering & internal hebel","building b"
,,"BG10",,"ground floor","bg10","plastering & internal hebel","building b"
,,"Building B - Level 1","grouping","building b - level 1"
,,"Corridor",,"corridor","level 1","plastering & internal hebel","building b"
,,"B101",,"b101","level 1","plastering & internal hebel","building b"
,,"B102",,"b102","level 1","plastering & internal hebel","building b"
,,"B103",,"level 1","plastering & internal hebel","building b","b103"
,,"B104",,"level 1","plastering & internal hebel","b104","building b"
,,"B105",,"b105","level 1","plastering & internal hebel","building b"
,,"B106",,"b106","level 1","plastering & internal hebel","building b"
,,"B107",,"b107","level 1","plastering & internal hebel","building b"
,,"B108",,"b108","level 1","plastering & internal hebel","building b"
,,"B109",,"b109","level 1","plastering & internal hebel","building b"
,,"B110",,"b110","level 1","plastering & internal hebel","building b"
,,"Building B - Level 2","grouping","building b - level 2"
,,"Corridor",,"corridor","plastering & internal hebel","level 2","building b"
,,"B201",,"b201","plastering & internal hebel","level 2","building b"
,,"B202",,"plastering & internal hebel","level 2","building b","b202"
,,"B203",,"plastering & internal hebel","b203","level 2","building b"
,,"B204",,"b204","plastering & internal hebel","level 2","building b"
,,"B205",,"b205","plastering & internal hebel","level 2","building b"
,,"B206",,"b206","plastering & internal hebel","level 2","building b"
,,"B207",,"b207","plastering & internal hebel","level 2","building b"
,,"B208",,"b208","plastering & internal hebel","level 2","building b"
,,"B209",,"b209","plastering & internal hebel","level 2","building b"
,,"B210",,"b210","plastering & internal hebel","level 2","building b"
,,"Building B - Level 3","grouping","building b - level 3"
,,"Corridor",,"corridor","plastering & internal hebel","building b","level 3"
,,"B301",,"plastering & internal hebel","building b","b301","level 3"
,,"B302",,"plastering & internal hebel","b302","building b","level 3"
,,"B303",,"b303","plastering & internal hebel","building b","level 3"
,,"B304",,"b304","plastering & internal hebel","building b","level 3"
,,"B305",,"b305","plastering & internal hebel","building b","level 3"
,,"B306",,"b306","plastering & internal hebel","building b","level 3"
,,"B307",,"b307","plastering & internal hebel","building b","level 3"
,,"B308",,"b308","plastering & internal hebel","building b","level 3"
,,"B309",,"plastering & internal hebel","building b","b309","level 3"
,,"B310",,"b310","plastering & internal hebel","building b","level 3"
,,"Building B - Level 4","grouping","building b - level 4"
,,"Corridor",,"level 4","corridor","plastering & internal hebel","building b"
,,"B401",,"level 4","plastering & internal hebel","b401","building b"
,,"B402",,"level 4","b402","plastering & internal hebel","building b"
,,"B403",,"b403","level 4","plastering & internal hebel","building b"
,,"B404",,"level 4","b404","plastering & internal hebel","building b"
,,"B405",,"level 4","b405","plastering & internal hebel","building b"
,,"B406",,"level 4","b406","plastering & internal hebel","building b"
,,"B407",,"level 4","b407","plastering & internal hebel","building b"
,"Columns"
,,"Framing",,"framing"
,,"Internal Hebel wall",,"internal hebel wall"
,,"Plasterboard for Walls",,"plasterboard for walls"
,,"Plasterboard for Ceiling",,"plasterboard for ceiling"
,,"Setting & Sanding",,"setting & sanding"

"Internal Wall & Ceiling Painting Progress"
,"Scope",,
,"Rows"
,,"BUILDING A","grouping","building a"
,,"Building A - Ground floor","grouping","building a - ground floor"
,,"Corridor",,"ground floor","corridor","internal wall and ceiling painting","building a"
,,"AG01",,"ground floor","ag01","internal wall and ceiling painting","building a"
,,"AG02",,"ground floor","internal wall and ceiling painting","ag02","building a"
,,"AG03",,"ground floor","ag03","internal wall and ceiling painting","building a"
,,"AG04",,"ground floor","internal wall and ceiling painting","building a","ag04"
,,"AG05",,"ground floor","internal wall and ceiling painting","building a","ag05"
,,"AG06",,"ground floor","ag06","internal wall and ceiling painting","building a"
,,"AG07",,"ag07","ground floor","internal wall and ceiling painting","building a"
,,"AG08",,"ground floor","ag08","internal wall and ceiling painting","building a"
,,"AG09",,"ground floor","ag09","internal wall and ceiling painting","building a"
,,"Building A - Level 1","grouping","building a - level 1"
,,"Corridor",,"corridor","internal wall and ceiling painting","level 1","building a"
,,"A101",,"internal wall and ceiling painting","a101","level 1","building a"
,,"A102",,"internal wall and ceiling painting","level 1","building a","a102"
,,"A103",,"internal wall and ceiling painting","level 1","building a","a103"
,,"A104",,"a104","internal wall and ceiling painting","level 1","building a"
,,"A105",,"a105","internal wall and ceiling painting","level 1","building a"
,,"A106",,"a106","internal wall and ceiling painting","level 1","building a"
,,"A107",,"a107","internal wall and ceiling painting","level 1","building a"
,,"A108",,"a108","internal wall and ceiling painting","level 1","building a"
,,"A109",,"internal wall and ceiling painting","a109","level 1","building a"
,,"Building A - Level 2","grouping","building a - level 2"
,,"Corridor",,"corridor","internal wall and ceiling painting","building a","level 2"
,,"A201",,"internal wall and ceiling painting","building a","a201","level 2"
,,"A202",,"internal wall and ceiling painting","building a","level 2","a202"
,,"A203",,"a203","internal wall and ceiling painting","building a","level 2"
,,"A204",,"a204","internal wall and ceiling painting","building a","level 2"
,,"A205",,"a205","internal wall and ceiling painting","building a","level 2"
,,"A206",,"a206","internal wall and ceiling painting","building a","level 2"
,,"A207",,"a207","internal wall and ceiling painting","building a","level 2"
,,"A208",,"internal wall and ceiling painting","a208","building a","level 2"
,,"A209",,"internal wall and ceiling painting","building a","a209","level 2"
,,"A210",,"a210","internal wall and ceiling painting","building a","level 2"
,,"Building A - Level 3","grouping","building a - level 3"
,,"Corridor",,"corridor","internal wall and ceiling painting","building a","level 3"
,,"A301",,"internal wall and ceiling painting","building a","a301","level 3"
,,"A302",,"a302","internal wall and ceiling painting","building a","level 3"
,,"A303",,"a303","internal wall and ceiling painting","building a","level 3"
,,"A304",,"a304","internal wall and ceiling painting","building a","level 3"
,,"A305",,"a305","internal wall and ceiling painting","building a","level 3"
,,"A306",,"a306","internal wall and ceiling painting","building a","level 3"
,,"A307",,"internal wall and ceiling painting","a307","building a","level 3"
,,"A308",,"internal wall and ceiling painting","building a","a308","level 3"
,,"A309",,"internal wall and ceiling painting","building a","a309","level 3"
,,"A310",,"internal wall and ceiling painting","a310","building a","level 3"
,,"Building A - Level 4","grouping","building a - level 4"
,,"Corridor",,"level 4","corridor","internal wall and ceiling painting","building a"
,,"A401",,"a401","level 4","internal wall and ceiling painting","building a"
,,"A402",,"level 4","a402","internal wall and ceiling painting","building a"
,,"A403",,"level 4","a403","internal wall and ceiling painting","building a"
,,"A404",,"level 4","a404","internal wall and ceiling painting","building a"
,,"A405",,"level 4","a405","internal wall and ceiling painting","building a"
,,"A406",,"level 4","internal wall and ceiling painting","a406","building a"
,,"A407",,"level 4","internal wall and ceiling painting","building a","a407"
,,"A408",,"level 4","internal wall and ceiling painting","building a","a408"
,,"A409",,"a409","level 4","internal wall and ceiling painting","building a"
,,"A410",,"level 4","internal wall and ceiling painting","building a","a410"
,,"BUILDING B","grouping","building b"
,,"Building B - Ground floor","grouping","building b - ground floor"
,,"Corridor",,"ground floor","corridor","internal wall and ceiling painting","building b"
,,"BG01",,"bg01","ground floor","internal wall and ceiling painting","building b"
,,"BG02",,"ground floor","bg02","internal wall and ceiling painting","building b"
,,"BG03",,"ground floor","internal wall and ceiling painting","bg03","building b"
,,"BG04",,"ground floor","internal wall and ceiling painting","building b","bg04"
,,"BG05",,"ground floor","bg05","internal wall and ceiling painting","building b"
,,"BG06",,"ground floor","internal wall and ceiling painting","bg06","building b"
,,"BG07",,"ground floor","bg07","internal wall and ceiling painting","building b"
,,"BG08",,"ground floor","bg08","internal wall and ceiling painting","building b"
,,"BG09",,"bg09","ground floor","internal wall and ceiling painting","building b"
,,"BG10",,"ground floor","bg10","internal wall and ceiling painting","building b"
,,"Building B - Level 1","grouping","building b - level 1"
,,"Corridor",,"corridor","internal wall and ceiling painting","level 1","building b"
,,"B101",,"internal wall and ceiling painting","b101","level 1","building b"
,,"B102",,"b102","internal wall and ceiling painting","level 1","building b"
,,"B103",,"internal wall and ceiling painting","level 1","building b","b103"
,,"B104",,"internal wall and ceiling painting","level 1","b104","building b"
,,"B105",,"b105","internal wall and ceiling painting","level 1","building b"
,,"B106",,"b106","internal wall and ceiling painting","level 1","building b"
,,"B107",,"b107","internal wall and ceiling painting","level 1","building b"
,,"B108",,"b108","internal wall and ceiling painting","level 1","building b"
,,"B109",,"internal wall and ceiling painting","b109","level 1","building b"
,,"B110",,"b110","internal wall and ceiling painting","level 1","building b"
,,"Building B - Level 2","grouping","building b - level 2"
,,"Corridor",,"corridor","internal wall and ceiling painting","level 2","building b"
,,"B201",,"b201","internal wall and ceiling painting","level 2","building b"
,,"B202",,"internal wall and ceiling painting","level 2","building b","b202"
,,"B203",,"internal wall and ceiling painting","b203","level 2","building b"
,,"B204",,"b204","internal wall and ceiling painting","level 2","building b"
,,"B205",,"b205","internal wall and ceiling painting","level 2","building b"
,,"B206",,"b206","internal wall and ceiling painting","level 2","building b"
,,"B207",,"b207","internal wall and ceiling painting","level 2","building b"
,,"B208",,"internal wall and ceiling painting","b208","level 2","building b"
,,"B209",,"b209","internal wall and ceiling painting","level 2","building b"
,,"B210",,"b210","internal wall and ceiling painting","level 2","building b"
,,"Building B - Level 3","grouping","building b - level 3"
,,"Corridor",,"corridor","internal wall and ceiling painting","building b","level 3"
,,"B301",,"internal wall and ceiling painting","building b","b301","level 3"
,,"B302",,"internal wall and ceiling painting","b302","building b","level 3"
,,"B303",,"b303","internal wall and ceiling painting","building b","level 3"
,,"B304",,"b304","internal wall and ceiling painting","building b","level 3"
,,"B305",,"b305","internal wall and ceiling painting","building b","level 3"
,,"B306",,"b306","internal wall and ceiling painting","building b","level 3"
,,"B307",,"internal wall and ceiling painting","b307","building b","level 3"
,,"B308",,"b308","internal wall and ceiling painting","building b","level 3"
,,"B309",,"internal wall and ceiling painting","building b","b309","level 3"
,,"B310",,"internal wall and ceiling painting","b310","building b","level 3"
,,"Building B - Level 4","grouping","building b - level 4"
,,"Corridor",,"level 4","corridor","internal wall and ceiling painting","building b"
,,"B401",,"level 4","internal wall and ceiling painting","b401","building b"
,,"B402",,"level 4","b402","internal wall and ceiling painting","building b"
,,"B403",,"b403","level 4","internal wall and ceiling painting","building b"
,,"B404",,"level 4","b404","internal wall and ceiling painting","building b"
,,"B405",,"level 4","b405","internal wall and ceiling painting","building b"
,,"B406",,"level 4","internal wall and ceiling painting","b406","building b"
,,"B407",,"level 4","b407","internal wall and ceiling painting","building b"
,"Columns"
,,"Confirm color schedule",,"confirm color schedule"
,,"First coat",,"first coat"
,,"Second coat",,"second coat"
,,"Third coat",,"third coat"

"External CFC Cladding Progress"
,"Scope",,
,"Rows"
,,"BUILDING A","grouping","building a"
,,"Building A - Ground floor","grouping","building a - ground floor"
,,"Corridor",,"ground floor","corridor","building a","external cfc cladding"
,,"AG01",,"ground floor","ag01","building a","external cfc cladding"
,,"AG02",,"ground floor","ag02","building a","external cfc cladding"
,,"AG03",,"ground floor","ag03","building a","external cfc cladding"
,,"AG04",,"ground floor","building a","external cfc cladding","ag04"
,,"AG05",,"ground floor","building a","external cfc cladding","ag05"
,,"AG06",,"ground floor","ag06","building a","external cfc cladding"
,,"AG07",,"ag07","ground floor","building a","external cfc cladding"
,,"AG08",,"ground floor","ag08","building a","external cfc cladding"
,,"AG09",,"ground floor","ag09","building a","external cfc cladding"
,,"Building A - Level 1","grouping","building a - level 1"
,,"Corridor",,"corridor","level 1","building a","external cfc cladding"
,,"A101",,"a101","level 1","building a","external cfc cladding"
,,"A102",,"level 1","building a","external cfc cladding","a102"
,,"A103",,"level 1","building a","external cfc cladding","a103"
,,"A104",,"a104","level 1","building a","external cfc cladding"
,,"A105",,"a105","level 1","building a","external cfc cladding"
,,"A106",,"a106","level 1","building a","external cfc cladding"
,,"A107",,"a107","level 1","building a","external cfc cladding"
,,"A108",,"a108","level 1","building a","external cfc cladding"
,,"A109",,"a109","level 1","building a","external cfc cladding"
,,"Building A - Level 2","grouping","building a - level 2"
,,"Corridor",,"corridor","building a","external cfc cladding","level 2"
,,"A201",,"building a","external cfc cladding","a201","level 2"
,,"A202",,"building a","external cfc cladding","level 2","a202"
,,"A203",,"a203","building a","external cfc cladding","level 2"
,,"A204",,"a204","building a","external cfc cladding","level 2"
,,"A205",,"a205","building a","external cfc cladding","level 2"
,,"A206",,"a206","building a","external cfc cladding","level 2"
,,"A207",,"a207","building a","external cfc cladding","level 2"
,,"A208",,"a208","building a","external cfc cladding","level 2"
,,"A209",,"building a","external cfc cladding","a209","level 2"
,,"A210",,"a210","building a","external cfc cladding","level 2"
,,"Building A - Level 3","grouping","building a - level 3"
,,"Corridor",,"corridor","building a","external cfc cladding","level 3"
,,"A301",,"building a","external cfc cladding","a301","level 3"
,,"A302",,"a302","building a","external cfc cladding","level 3"
,,"A303",,"a303","building a","external cfc cladding","level 3"
,,"A304",,"a304","building a","external cfc cladding","level 3"
,,"A305",,"a305","building a","external cfc cladding","level 3"
,,"A306",,"a306","building a","external cfc cladding","level 3"
,,"A307",,"a307","building a","external cfc cladding","level 3"
,,"A308",,"building a","external cfc cladding","a308","level 3"
,,"A309",,"building a","external cfc cladding","a309","level 3"
,,"A310",,"a310","building a","external cfc cladding","level 3"
,,"Building A - Level 4","grouping","building a - level 4"
,,"Corridor",,"level 4","corridor","building a","external cfc cladding"
,,"A401",,"a401","level 4","building a","external cfc cladding"
,,"A402",,"level 4","a402","building a","external cfc cladding"
,,"A403",,"level 4","a403","building a","external cfc cladding"
,,"A404",,"level 4","a404","building a","external cfc cladding"
,,"A405",,"level 4","a405","building a","external cfc cladding"
,,"A406",,"level 4","a406","building a","external cfc cladding"
,,"A407",,"level 4","building a","external cfc cladding","a407"
,,"A408",,"level 4","building a","external cfc cladding","a408"
,,"A409",,"a409","level 4","building a","external cfc cladding"
,,"A410",,"level 4","building a","external cfc cladding","a410"
,,"BUILDING B","grouping","building b"
,,"Building B - Ground floor","grouping","building b - ground floor"
,,"Corridor",,"ground floor","corridor","external cfc cladding","building b"
,,"BG01",,"bg01","ground floor","external cfc cladding","building b"
,,"BG02",,"ground floor","bg02","external cfc cladding","building b"
,,"BG03",,"ground floor","external cfc cladding","bg03","building b"
,,"BG04",,"ground floor","external cfc cladding","building b","bg04"
,,"BG05",,"ground floor","bg05","external cfc cladding","building b"
,,"BG06",,"ground floor","bg06","external cfc cladding","building b"
,,"BG07",,"ground floor","bg07","external cfc cladding","building b"
,,"BG08",,"ground floor","bg08","external cfc cladding","building b"
,,"BG09",,"bg09","ground floor","external cfc cladding","building b"
,,"BG10",,"ground floor","bg10","external cfc cladding","building b"
,,"Building B - Level 1","grouping","building b - level 1"
,,"Corridor",,"corridor","level 1","external cfc cladding","building b"
,,"B101",,"b101","level 1","external cfc cladding","building b"
,,"B102",,"b102","level 1","external cfc cladding","building b"
,,"B103",,"level 1","external cfc cladding","building b","b103"
,,"B104",,"level 1","external cfc cladding","b104","building b"
,,"B105",,"b105","level 1","external cfc cladding","building b"
,,"B106",,"b106","level 1","external cfc cladding","building b"
,,"B107",,"b107","level 1","external cfc cladding","building b"
,,"B108",,"b108","level 1","external cfc cladding","building b"
,,"B109",,"b109","level 1","external cfc cladding","building b"
,,"B110",,"b110","level 1","external cfc cladding","building b"
,,"Building B - Level 2","grouping","building b - level 2"
,,"Corridor",,"corridor","external cfc cladding","level 2","building b"
,,"B201",,"b201","external cfc cladding","level 2","building b"
,,"B202",,"external cfc cladding","level 2","building b","b202"
,,"B203",,"external cfc cladding","b203","level 2","building b"
,,"B204",,"b204","external cfc cladding","level 2","building b"
,,"B205",,"b205","external cfc cladding","level 2","building b"
,,"B206",,"b206","external cfc cladding","level 2","building b"
,,"B207",,"b207","external cfc cladding","level 2","building b"
,,"B208",,"b208","external cfc cladding","level 2","building b"
,,"B209",,"b209","external cfc cladding","level 2","building b"
,,"B210",,"b210","external cfc cladding","level 2","building b"
,,"Building B - Level 3","grouping","building b - level 3"
,,"Corridor",,"corridor","external cfc cladding","building b","level 3"
,,"B301",,"external cfc cladding","building b","b301","level 3"
,,"B302",,"external cfc cladding","b302","building b","level 3"
,,"B303",,"b303","external cfc cladding","building b","level 3"
,,"B304",,"b304","external cfc cladding","building b","level 3"
,,"B305",,"b305","external cfc cladding","building b","level 3"
,,"B306",,"b306","external cfc cladding","building b","level 3"
,,"B307",,"b307","external cfc cladding","building b","level 3"
,,"B308",,"b308","external cfc cladding","building b","level 3"
,,"B309",,"external cfc cladding","building b","b309","level 3"
,,"B310",,"b310","external cfc cladding","building b","level 3"
,,"Building B - Level 4","grouping","building b - level 4"
,,"Corridor",,"level 4","corridor","external cfc cladding","building b"
,,"B401",,"level 4","external cfc cladding","b401","building b"
,,"B402",,"level 4","b402","external cfc cladding","building b"
,,"B403",,"b403","level 4","external cfc cladding","building b"
,,"B404",,"level 4","b404","external cfc cladding","building b"
,,"B405",,"level 4","b405","external cfc cladding","building b"
,,"B406",,"level 4","b406","external cfc cladding","building b"
,,"B407",,"level 4","b407","external cfc cladding","building b"
,"Columns"
,,"Check external wall frames alignment",,"check external wall frames alignment"
,,"Install FRMR, caulking & sealing all the joints",,"install frmr,caulking &sealing all the joints"
,,"Install all flashing as per wall detail & project drawings",,"install all flashing as per wall detail and project drawings"
,,"Install sarking & tophats",,"install sarking and tophats"
,,"Horizontal & Vertical Alignment",,"horizontal & vertical alignment"
,,"Install CSR/JAMES HARDIE panels",,"install csr/james hardie panels"
,,"Joints caulking & Sealing",,"joints caulking & sealing"
,,"Defects",,"defects"
,,"Final Inspection (water test by builder)",,"final inspection (water test by builder)"

"External wall & Balcony Soffit Painting Progress"
,"Scope",,
,"Rows"
,,"BUILDING A","grouping","building a"
,,"Building A - Ground floor","grouping","building a - ground floor"
,,"Corridor",,"ground floor","external wall and balcony soffit painting","corridor","building a"
,,"AG01",,"ground floor","external wall and balcony soffit painting","ag01","building a"
,,"AG02",,"ground floor","external wall and balcony soffit painting","ag02","building a"
,,"AG03",,"ground floor","external wall and balcony soffit painting","ag03","building a"
,,"AG04",,"ground floor","external wall and balcony soffit painting","building a","ag04"
,,"AG05",,"ground floor","external wall and balcony soffit painting","building a","ag05"
,,"AG06",,"ground floor","ag06","external wall and balcony soffit painting","building a"
,,"AG07",,"ag07","ground floor","external wall and balcony soffit painting","building a"
,,"AG08",,"ground floor","external wall and balcony soffit painting","ag08","building a"
,,"AG09",,"ground floor","external wall and balcony soffit painting","ag09","building a"
,,"Building A - Level 1","grouping","building a - level 1"
,,"Corridor",,"external wall and balcony soffit painting","corridor","level 1","building a"
,,"A101",,"external wall and balcony soffit painting","a101","level 1","building a"
,,"A102",,"external wall and balcony soffit painting","level 1","building a","a102"
,,"A103",,"external wall and balcony soffit painting","level 1","building a","a103"
,,"A104",,"a104","external wall and balcony soffit painting","level 1","building a"
,,"A105",,"a105","external wall and balcony soffit painting","level 1","building a"
,,"A106",,"external wall and balcony soffit painting","a106","level 1","building a"
,,"A107",,"external wall and balcony soffit painting","a107","level 1","building a"
,,"A108",,"external wall and balcony soffit painting","a108","level 1","building a"
,,"A109",,"external wall and balcony soffit painting","a109","level 1","building a"
,,"Building A - Level 2","grouping","building a - level 2"
,,"Corridor",,"external wall and balcony soffit painting","corridor","building a","level 2"
,,"A201",,"external wall and balcony soffit painting","building a","a201","level 2"
,,"A202",,"external wall and balcony soffit painting","building a","level 2","a202"
,,"A203",,"a203","external wall and balcony soffit painting","building a","level 2"
,,"A204",,"a204","external wall and balcony soffit painting","building a","level 2"
,,"A205",,"external wall and balcony soffit painting","a205","building a","level 2"
,,"A206",,"external wall and balcony soffit painting","a206","building a","level 2"
,,"A207",,"external wall and balcony soffit painting","a207","building a","level 2"
,,"A208",,"external wall and balcony soffit painting","a208","building a","level 2"
,,"A209",,"external wall and balcony soffit painting","building a","a209","level 2"
,,"A210",,"external wall and balcony soffit painting","a210","building a","level 2"
,,"Building A - Level 3","grouping","building a - level 3"
,,"Corridor",,"external wall and balcony soffit painting","corridor","building a","level 3"
,,"A301",,"external wall and balcony soffit painting","building a","a301","level 3"
,,"A302",,"a302","external wall and balcony soffit painting","building a","level 3"
,,"A303",,"a303","external wall and balcony soffit painting","building a","level 3"
,,"A304",,"external wall and balcony soffit painting","a304","building a","level 3"
,,"A305",,"external wall and balcony soffit painting","a305","building a","level 3"
,,"A306",,"external wall and balcony soffit painting","a306","building a","level 3"
,,"A307",,"external wall and balcony soffit painting","a307","building a","level 3"
,,"A308",,"external wall and balcony soffit painting","building a","a308","level 3"
,,"A309",,"external wall and balcony soffit painting","building a","a309","level 3"
,,"A310",,"external wall and balcony soffit painting","a310","building a","level 3"
,,"Building A - Level 4","grouping","building a - level 4"
,,"Corridor",,"level 4","external wall and balcony soffit painting","corridor","building a"
,,"A401",,"a401","level 4","external wall and balcony soffit painting","building a"
,,"A402",,"level 4","a402","external wall and balcony soffit painting","building a"
,,"A403",,"level 4","external wall and balcony soffit painting","a403","building a"
,,"A404",,"level 4","external wall and balcony soffit painting","a404","building a"
,,"A405",,"level 4","external wall and balcony soffit painting","a405","building a"
,,"A406",,"level 4","external wall and balcony soffit painting","a406","building a"
,,"A407",,"level 4","external wall and balcony soffit painting","building a","a407"
,,"A408",,"level 4","external wall and balcony soffit painting","building a","a408"
,,"A409",,"a409","level 4","external wall and balcony soffit painting","building a"
,,"A410",,"level 4","external wall and balcony soffit painting","building a","a410"
,,"BUILDING B","grouping","building b"
,,"Building B - Ground floor","grouping","building b - ground floor"
,,"Corridor",,"ground floor","external wall and balcony soffit painting","corridor","building b"
,,"BG01",,"bg01","ground floor","external wall and balcony soffit painting","building b"
,,"BG02",,"ground floor","bg02","external wall and balcony soffit painting","building b"
,,"BG03",,"ground floor","external wall and balcony soffit painting","bg03","building b"
,,"BG04",,"ground floor","external wall and balcony soffit painting","building b","bg04"
,,"BG05",,"ground floor","external wall and balcony soffit painting","bg05","building b"
,,"BG06",,"ground floor","external wall and balcony soffit painting","bg06","building b"
,,"BG07",,"ground floor","external wall and balcony soffit painting","bg07","building b"
,,"BG08",,"ground floor","external wall and balcony soffit painting","bg08","building b"
,,"BG09",,"bg09","ground floor","external wall and balcony soffit painting","building b"
,,"BG10",,"ground floor","external wall and balcony soffit painting","bg10","building b"
,,"Building B - Level 1","grouping","building b - level 1"
,,"Corridor",,"external wall and balcony soffit painting","corridor","level 1","building b"
,,"B101",,"external wall and balcony soffit painting","b101","level 1","building b"
,,"B102",,"external wall and balcony soffit painting","b102","level 1","building b"
,,"B103",,"external wall and balcony soffit painting","level 1","building b","b103"
,,"B104",,"external wall and balcony soffit painting","level 1","b104","building b"
,,"B105",,"b105","external wall and balcony soffit painting","level 1","building b"
,,"B106",,"b106","external wall and balcony soffit painting","level 1","building b"
,,"B107",,"external wall and balcony soffit painting","b107","level 1","building b"
,,"B108",,"external wall and balcony soffit painting","b108","level 1","building b"
,,"B109",,"external wall and balcony soffit painting","b109","level 1","building b"
,,"B110",,"external wall and balcony soffit painting","b110","level 1","building b"
,,"Building B - Level 2","grouping","building b - level 2"
,,"Corridor",,"external wall and balcony soffit painting","corridor","level 2","building b"
,,"B201",,"external wall and balcony soffit painting","b201","level 2","building b"
,,"B202",,"external wall and balcony soffit painting","level 2","building b","b202"
,,"B203",,"external wall and balcony soffit painting","b203","level 2","building b"
,,"B204",,"b204","external wall and balcony soffit painting","level 2","building b"
,,"B205",,"b205","external wall and balcony soffit painting","level 2","building b"
,,"B206",,"external wall and balcony soffit painting","b206","level 2","building b"
,,"B207",,"external wall and balcony soffit painting","b207","level 2","building b"
,,"B208",,"external wall and balcony soffit painting","b208","level 2","building b"
,,"B209",,"external wall and balcony soffit painting","b209","level 2","building b"
,,"B210",,"external wall and balcony soffit painting","b210","level 2","building b"
,,"Building B - Level 3","grouping","building b - level 3"
