"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Level 0 - Overall Progress"
,"Scope",,,"site qa","level 0"
,"Rows"
,,"Level 0","dynamic","level 0","site qa"
,"Columns"
,,"Hanlon Plumbing",,"qa - hanlon plumbing"
,,"HelRimu",,"qa - helrimu"
,,"Gilcom",,"qa - gilcom"
,,"Rauland",,"qa - rauland"
,,"Premier Fire",,"qa - premier fire"
,,"Data Talk",,"qa - data talk"
,,"Lamson",,"qa - lamson"
,,"VAE",,"qa - vae"
,,"Contego",,"qa - contego"
,,"LCL",,"qa - lcl"

"Level 1 - Overall Progress"
,"Scope",,,"site qa","level 1"
,"Rows"
,,"Level 1","dynamic","level 1","site qa"
,"Columns"
,,"Hanlon Plumbing",,"qa - hanlon plumbing"
,,"HelRimu",,"qa - helrimu"
,,"Gilcom",,"qa - gilcom"
,,"Rauland",,"qa - rauland"
,,"Premier Fire",,"qa - premier fire"
,,"Data Talk",,"qa - data talk"
,,"Lamson",,"qa - lamson"
,,"VAE",,"qa - vae"
,,"Contego",,"qa - contego"
,,"LCL",,"qa - lcl"

"Level 2 - Overall Progress"
,"Scope",,,"site qa","level 2"
,"Rows"
,,"Level 2","dynamic","level 2","site qa"
,"Columns"
,,"Hanlon Plumbing",,"qa - hanlon plumbing"
,,"HelRimu",,"qa - helrimu"
,,"Gilcom",,"qa - gilcom"
,,"Rauland",,"qa - rauland"
,,"Premier Fire",,"qa - premier fire"
,,"Data Talk",,"qa - data talk"
,,"Lamson",,"qa - lamson"
,,"VAE",,"qa - vae"
,,"Contego",,"qa - contego"
,,"LCL",,"qa - lcl"

"Level 3 - Overall Progress"
,"Scope",,,"site qa","level 3"
,"Rows"
,,"Level 3","dynamic","level 3","site qa"
,"Columns"
,,"Hanlon Plumbing",,"qa - hanlon plumbing"
,,"HelRimu",,"qa - helrimu"
,,"Gilcom",,"qa - gilcom"
,,"Rauland",,"qa - rauland"
,,"Premier Fire",,"qa - premier fire"
,,"Data Talk",,"qa - data talk"
,,"Lamson",,"qa - lamson"
,,"VAE",,"qa - vae"
,,"Contego",,"qa - contego"
,,"LCL",,"qa - lcl"

"Level 4 - Overall Progress"
,"Scope",,,"site qa","level 4"
,"Rows"
,,"Level 4","dynamic","level 4","site qa"
,"Columns"
,,"Hanlon Plumbing",,"qa - hanlon plumbing"
,,"HelRimu",,"qa - helrimu"
,,"Gilcom",,"qa - gilcom"
,,"Rauland",,"qa - rauland"
,,"Premier Fire",,"qa - premier fire"
,,"Data Talk",,"qa - data talk"
,,"Lamson",,"qa - lamson"
,,"VAE",,"qa - vae"
,,"Contego",,"qa - contego"
,,"LCL",,"qa - lcl"

"Level 5 - Overall Progress"
,"Scope",,,"site qa","level 5"
,"Rows"
,,"Level 5","dynamic","level 5","site qa"
,"Columns"
,,"Hanlon Plumbing",,"qa - hanlon plumbing"
,,"HelRimu",,"qa - helrimu"
,,"Gilcom",,"qa - gilcom"
,,"Rauland",,"qa - rauland"
,,"Premier Fire",,"qa - premier fire"
,,"Data Talk",,"qa - data talk"
,,"Lamson",,"qa - lamson"
,,"VAE",,"qa - vae"
,,"Contego",,"qa - contego"
,,"LCL",,"qa - lcl"

"Level 6 - Overall Progress"
,"Scope",,,"site qa","level 6"
,"Rows"
,,"Level 6","dynamic","level 6","site qa"
,"Columns"
,,"Hanlon Plumbing",,"qa - hanlon plumbing"
,,"HelRimu",,"qa - helrimu"
,,"Gilcom",,"qa - gilcom"
,,"Rauland",,"qa - rauland"
,,"Premier Fire",,"qa - premier fire"
,,"Data Talk",,"qa - data talk"
,,"Lamson",,"qa - lamson"
,,"VAE",,"qa - vae"
,,"Contego",,"qa - contego"
,,"LCL",,"qa - lcl"

