,,"LEVEL 4 - APARTMENT 403",,"level 4","mlc gulf rise - building 4","interior"
,,"LEVEL 4 - APARTMENT 404",,"level 4","mlc gulf rise - building 4","interior"
,,"LEVEL 4 - APARTMENT 405",,"level 4","mlc gulf rise - building 4","interior"
,,"LEVEL 4 - APARTMENT 406",,"level 4","mlc gulf rise - building 4","interior"
,,"LEVEL 4 - APARTMENT 407",,"level 4","mlc gulf rise - building 4","interior"
,,"LEVEL 4 - APARTMENT 408",,"level 4","mlc gulf rise - building 4","interior"
,,"LEVEL 4 - APARTMENT 409",,"level 4","mlc gulf rise - building 4","interior"
,,"LEVEL 4 - APARTMENT 410",,"level 4","mlc gulf rise - building 4","interior"
,,"LEVEL 4 - APARTMENT 411",,"level 4","mlc gulf rise - building 4","interior"
,"Columns"
,,"Set Out + Flush Boxes Installed/Complete",,"set out + flush boxes installed/complete"
,,"Db Set Out And Mounted",,"db set out and mounted"
,,"Lighting Prewired",,"lighting prewired"
,,"Lighting Installed And Connected",,"lighting installed and connected"
,,"Subcircuits Prewired And Tied Back To Db",,"subcircuits prewired and tied back to db"
,,"Conduit Installed Where Required",,"conduit installed where required"
,,"Subcircuits Terminated At Db",,"subcircuits terminated at db"
,,"Switches/Controls Installed/Connected",,"switches/controls installed/connected"
,,"Power Outlets Isolators Terminated",,"power outlets isolators terminated"
,,"Fixed Wired Appliances Connected And Bonded Accordingly",,"fixed wired appliances connected and bonded accordingly"

"INTERIOR - DISTRIBUTION"
,"Scope",,
,"Rows"
,,"LEVEL 01 - APARTMENT 101",,"distribution","level 01 - apartment 101","interior"
,,"LEVEL 02 - APARTMENT 201",,"distribution","level 02 - apartment 201","interior"
,,"LEVEL 02 - APARTMENT 202",,"distribution","level 02 - apartment 202","interior"
,,"LEVEL 02 - APARTMENT 203",,"distribution","level 02 - apartment 203","interior"
,,"LEVEL 02 - APARTMENT 204",,"distribution","interior","level 02 - apartment 204"
,,"LEVEL 02 - APARTMENT 205",,"distribution","level 02 - apartment 205","interior"
,,"LEVEL 02 - APARTMENT 206",,"distribution","level 02 - apartment 206","interior"
,,"LEVEL 02 - APARTMENT 207",,"distribution","level 02 - apartment 207","interior"
,,"LEVEL 02 - APARTMENT 208",,"distribution","interior","level 02 - apartment 208"
,,"LEVEL 02 - APARTMENT 209",,"distribution","level 02 - apartment 209","interior"
,,"LEVEL 02 - APARTMENT 210",,"distribution","level 02 - apartment 210","interior"
,,"LEVEL 02 - APARTMENT 211",,"distribution","interior","level 02 - apartment 211"
,,"LEVEL 03 - APARTMENT 301",,"distribution","level 03 - apartment 301","interior"
,,"LEVEL 03 - APARTMENT 302",,"distribution","level 03 - apartment 302","interior"
,,"LEVEL 03 - APARTMENT 303",,"distribution","level 03 - apartment 303","interior"
,,"LEVEL 03 - APARTMENT 304",,"distribution","interior","level 03 - apartment 304"
,,"LEVEL 03 - APARTMENT 305",,"distribution","level 03 - apartment 305","interior"
,,"LEVEL 03 - APARTMENT 306",,"distribution","level 03 - apartment 306","interior"
,,"LEVEL 03 - APARTMENT 307",,"distribution","level 03 - apartment 307","interior"
,,"LEVEL 03 - APARTMENT 308",,"distribution","interior","level 03 - apartment 308"
,,"LEVEL 03 - APARTMENT 309",,"distribution","level 03 - apartment 309","interior"
,,"LEVEL 03 - APARTMENT 310",,"distribution","level 03 - apartment 310","interior"
,,"LEVEL 03 - APARTMENT 311",,"distribution","interior","level 03 - apartment 311"
,,"LEVEL 04 - APARTMENT 401",,"distribution","level 04 - apartment 401","interior"
,,"LEVEL 04 - APARTMENT 402",,"distribution","level 04 - apartment 402","interior"
,,"LEVEL 04 - APARTMENT 403",,"distribution","level 04 - apartment 403","interior"
,,"LEVEL 04 - APARTMENT 404",,"distribution","interior","level 04 - apartment 404"
,,"LEVEL 04 - APARTMENT 405",,"distribution","level 04 - apartment 405","interior"
,,"LEVEL 04 - APARTMENT 406",,"distribution","level 04 - apartment 406","interior"
,,"LEVEL 04 - APARTMENT 407",,"distribution","level 04 - apartment 407","interior"
,,"LEVEL 04 - APARTMENT 408",,"distribution","interior","level 04 - apartment 408"
,,"LEVEL 04 - APARTMENT 409",,"distribution","level 04 - apartment 409","interior"
,,"LEVEL 04 - APARTMENT 410",,"distribution","level 04 - apartment 410","interior"
,,"LEVEL 04 - APARTMENT 411",,"distribution","interior","level 04 - apartment 411"
,"Columns"
,,"Installation Completed And Securely Mounted",,"installation completed and securely mounted"
,,"Submains Terminated",,"submains terminated"
,,"Subcircuits Terminated Including Labelling/Ferrules To All Cores",,"subcircuits terminated including labelling/ferrules to all cores"
,,"Earthing/Bonding Terminated",,"earthing/bonding terminated"
,,"Db Schedule Completed",,"db schedule completed"
,,"Distribution Board Test Sheet Completed",,"distribution board test sheet completed"
,,"Db Schedule Installed",,"db schedule installed"
,,"Clean Of All Debri And Marks",,"clean of all debri and marks"

"INTERIOR - CONTAINMENT"
,"Scope",,
,"Rows"
,,"LEVEL 01 - CARPARK",,"containment","level 01 - carpark","interior"
,,"LEVEL 01 - APARTMENT 101",,"level 01 - apartment 101","containment","interior"
,,"LEVEL 02 - APARTMENT 201",,"level 02 - apartment 201","containment","interior"
,,"LEVEL 02 - APARTMENT 202",,"containment","level 02 - apartment 202","interior"
,,"LEVEL 02 - APARTMENT 203",,"containment","level 02 - apartment 203","interior"
,,"LEVEL 02 - APARTMENT 204",,"containment","interior","level 02 - apartment 204"
,,"LEVEL 02 - APARTMENT 205",,"level 02 - apartment 205","containment","interior"
,,"LEVEL 02 - APARTMENT 206",,"containment","level 02 - apartment 206","interior"
,,"LEVEL 02 - APARTMENT 207",,"containment","level 02 - apartment 207","interior"
,,"LEVEL 02 - APARTMENT 208",,"containment","interior","level 02 - apartment 208"
,,"LEVEL 02 - APARTMENT 209",,"level 02 - apartment 209","containment","interior"
,,"LEVEL 02 - APARTMENT 210",,"containment","level 02 - apartment 210","interior"
,,"LEVEL 02 - APARTMENT 211",,"containment","interior","level 02 - apartment 211"
,,"LEVEL 03 - APARTMENT 301",,"level 03 - apartment 301","containment","interior"
,,"LEVEL 03 - APARTMENT 302",,"containment","level 03 - apartment 302","interior"
,,"LEVEL 03 - APARTMENT 303",,"containment","level 03 - apartment 303","interior"
,,"LEVEL 03 - APARTMENT 304",,"containment","interior","level 03 - apartment 304"
,,"LEVEL 03 - APARTMENT 305",,"level 03 - apartment 305","containment","interior"
,,"LEVEL 03 - APARTMENT 306",,"containment","level 03 - apartment 306","interior"
,,"LEVEL 03 - APARTMENT 307",,"containment","level 03 - apartment 307","interior"
,,"LEVEL 03 - APARTMENT 308",,"containment","interior","level 03 - apartment 308"
,,"LEVEL 03 - APARTMENT 309",,"level 03 - apartment 309","containment","interior"
,,"LEVEL 03 - APARTMENT 310",,"containment","level 03 - apartment 310","interior"
,,"LEVEL 03 - APARTMENT 311",,"containment","interior","level 03 - apartment 311"
,,"LEVEL 04 - APARTMENT 401",,"level 04 - apartment 401","containment","interior"
,,"LEVEL 04 - APARTMENT 402",,"containment","level 04 - apartment 402","interior"
,,"LEVEL 04 - APARTMENT 403",,"containment","level 04 - apartment 403","interior"
,,"LEVEL 04 - APARTMENT 404",,"containment","interior","level 04 - apartment 404"
,,"LEVEL 04 - APARTMENT 405",,"level 04 - apartment 405","containment","interior"
,,"LEVEL 04 - APARTMENT 406",,"containment","level 04 - apartment 406","interior"
,,"LEVEL 04 - APARTMENT 407",,"containment","level 04 - apartment 407","interior"
,,"LEVEL 04 - APARTMENT 408",,"containment","interior","level 04 - apartment 408"
,,"LEVEL 04 - APARTMENT 409",,"level 04 - apartment 409","containment","interior"
,,"LEVEL 04 - APARTMENT 410",,"containment","level 04 - apartment 410","interior"
,,"LEVEL 04 - APARTMENT 411",,"containment","interior","level 04 - apartment 411"
,"Columns"
,,"Cable Runs Marked And Hilti Fixings Installed",,"cable runs marked and hilti fixings installed"
,,"Subcircuits Cable Tied And Supported",,"subcircuits cable tied and supported"

"COMMISSIONING - COMMUNAL DISTRIBUTION"
,"Scope",,
,"Rows"
,,"LEVEL 01 - COMMUNAL",,"level 01 - communal"
,,"LEVEL 02 - COMMUNAL",,"level 02 - communal"
,,"LEVEL 03 - COMMUNAL",,"level 03 - communal"
,,"LEVEL 04 - COMMUNAL",,"level 04 - communal"
,"Columns"
,,"Emergency Lighting Test Sheet Completed And Added To Dropbox",,"emergency lighting test sheet completed and added to dropbox"

"COMMISSIONING - APARTMENT DISTRIBUTION"
,"Scope",,
,"Rows"
,,"APARTMENT 101",,"apartment 101","apartment distribution","commissioning"
,,"APARTMENT 201",,"apartment distribution","apartment 201","commissioning"
,,"APARTMENT 202",,"apartment distribution","commissioning","apartment 202"
,,"APARTMENT 203",,"apartment distribution","commissioning","apartment 203"
,,"APARTMENT 204",,"apartment 204","apartment distribution","commissioning"
,,"APARTMENT 205",,"apartment distribution","apartment 205","commissioning"
,,"APARTMENT 206",,"apartment distribution","commissioning","apartment 206"
,,"APARTMENT 207",,"apartment distribution","commissioning","apartment 207"
,,"APARTMENT 208",,"apartment 208","apartment distribution","commissioning"
,,"APARTMENT 209",,"apartment distribution","apartment 209","commissioning"
,,"APARTMENT 210",,"apartment distribution","commissioning","apartment 210"
,,"APARTMENT 211",,"apartment 211","apartment distribution","commissioning"
,,"APARTMENT 301",,"apartment distribution","commissioning","apartment 301"
,,"APARTMENT 302",,"apartment distribution","commissioning","apartment 302"
,,"APARTMENT 303",,"apartment 303","apartment distribution","commissioning"
,,"APARTMENT 304",,"apartment distribution","apartment 304","commissioning"
,,"APARTMENT 305",,"apartment distribution","commissioning","apartment 305"
,,"APARTMENT 306",,"apartment distribution","commissioning","apartment 306"
,,"APARTMENT 307",,"apartment 307","apartment distribution","commissioning"
,,"APARTMENT 308",,"apartment distribution","apartment 308","commissioning"
,,"APARTMENT 309",,"apartment distribution","commissioning","apartment 309"
,,"APARTMENT 310",,"apartment 310","apartment distribution","commissioning"
,,"APARTMENT 311",,"apartment distribution","apartment 311","commissioning"
,,"APARTMENT 401",,"apartment distribution","commissioning","apartment 401"
,,"APARTMENT 402",,"apartment 402","apartment distribution","commissioning"
,,"APARTMENT 403",,"apartment distribution","apartment 403","commissioning"
,,"APARTMENT 404",,"apartment distribution","commissioning","apartment 404"
,,"APARTMENT 405",,"apartment distribution","commissioning","apartment 405"
,,"APARTMENT 406",,"apartment 406","apartment distribution","commissioning"
,,"APARTMENT 407",,"apartment distribution","apartment 407","commissioning"
,,"APARTMENT 408",,"apartment distribution","commissioning","apartment 408"
,,"APARTMENT 409",,"apartment distribution","commissioning","apartment 409"
,,"APARTMENT 410",,"apartment distribution","apartment 410","commissioning"
,,"APARTMENT 411",,"apartment distribution","commissioning","apartment 411"
,"Columns"
,,"Db Schedule Completed, Installed Into Db And Added To Dropbox",,"db schedule completed, installed into db and added to dropbox"
,,"Distribution Board Test Sheet Completed And Added To Dropbox",,"distribution board test sheet completed and added to dropbox"
,,"Subcircuit Commissioning Results Sheet Completed And Added To Dropbox",,"subcircuit commissioning results sheet completed and added to dropbox"
,,"Earthing Test Sheet Completed And Added To Dropbox",,"earthing test sheet completed and added to dropbox"
,,"Timeclock Test Sheet Completed And Added To Dropbox",,"timeclock test sheet completed and added to dropbox"
,,"Board Free From Debri, No Marks, All Accessories Installed",,"board free from debri, no marks, all accessories installed"
,,"Labelling Completed On All Field Outlets, Switches And Isolators Etc",,"labelling completed on all field outlets, switches and isolators etc"

