Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Subcontractors,,,,,
,Scope,,,,
,Rows,,,,
,,Stage 4 (B04),,stage 4 (b04),
,,"Stage 9 (TH 1-10, 81, 82)",,"stage 9 (th 1-10, 81, 82)",
,Columns,,,,
,,Johnston Civil,,johnston civil - northwood,
,,Aquapro Plumbing,,aquapro plumbing - northwood,
,,Kings Electrical,,kings electrical - northwood,
,,Waterproofing Concepts,,waterproofing concepts - northwood,
,,Carpet Court,,carpet court - northwood,
,,Premier Plastering,,Premier Plastering - Northwood,
